Author,Comment,LikeCount,PublishedAt
@Userxyzaa,"Hocam profosor olarak neyin fakirliginden bahsettiginizi ben anlayamadim acikcasi, anadoluda iki atanmis devlet ogretmeni cift bile fakir degildir",0,2024-11-03T14:10:57Z
@RoronoaDZoro-xm2xq,Güzel içerik türü andrew tatenin depresif versiyonu gibi,0,2024-11-03T14:08:44Z
@Userxyzaa,"Hocam size katilmadigim onemli seyler var: dogru kararlar alarak hayatinizi bir bordrolu calisan olarak cok iyi yerlere getirebilirsiniz:<br>Oncelikle saçma sapan bolum okumayacak insan orta seviyeli universitelerde olsa endustri,bilgisayar,elektronik,makina ya da tip gibi bolumler bilincli sekilde 4 yil icinde ingilizceyi c1 seviyesine getirecek sekilde okunmali ardindan ilk yil olmasa bile mezuniyeti takip eden 2 ila 3 sene sonra cok rahat yabanci ortakli firmalara ya da koc sabanci gurubu sirketlere girilebilir. Ardindan eş secimi cok onemli gene kariyerli iyo bir yerde calisan bir eş secilmeli doktor muhendis eczaci atanmis ogretmen vb. Bu yontem ise yaramaz ise yurt disi dusunulebilir bu sekilde hayatini planlayan onlarca insan var ve durumlari gercekten fena degil. Siz bir profosorsunuz bir  profosor ya da doc biri ile evlendiginizde evinize 150 200 k maas giriyor olacak bu neyin fakirligi?",0,2024-11-03T14:08:20Z
@blackdranzer2000,"İşte olay budur😮Ağzınıza sağlık hocam. Bu dünyadaki en önemli şey acı gerçeklerdir. Kırmızı Hap 💊<br>Geçmişten bugüne kadar bizlere hep hikayeler anlatıldı ve kandırıldık. Okulda, çevrede, iş yerinde,medyada her yerde... Şimdi ben mesela o kadar çalıştım çalıştım emek sarf ettim/ şu an bu yaşıma geldim elde var sıfır. Kırmızı hapı alıp gerçeklerle acı reçeteyle bir an önce tanışın. Başkalarının hikayelerini dinlemek yerine kendi hikayenizi kendiniz oluşturun. .... 🥺🏞🪛",1,2024-11-03T14:07:53Z
@ersinkokver6913,"Fakir,  çalmasını bilmedigi icin fakirdir !",1,2024-11-03T14:05:30Z
@coinkadın,Basladi yine aglanmaya.Mert basaranla program yaptı hala yok paranız yoksa birşey yapamazsınız falan filan.Aynen kanka kimse 0 dan gelemiyor,2,2024-11-03T14:05:03Z
@ibrahimucar7220,Hocam PDF e ne zaman ulaşırız  az önce abonman yaptım kitaba para kalmadı eheheheh,0,2024-11-03T14:04:33Z
@Syn09,hocam burcunuz ne ???,0,2024-11-03T14:03:41Z
@carebmihas4760,Bu kitap orta halli bir liseli olan ve güzel işler yapmak isteyen bana ne katıcak?,0,2024-11-03T14:00:48Z
@seyitgazikarakocek7519,🍀,0,2024-11-03T13:58:41Z
@TaylanDursun-x2s,Teşekkür ederim Hocam,0,2024-11-03T13:57:14Z
@ismailozdemir4645,"sayin hocam montanli bir hirsizlik yapip önce fakirlikten kurtulup sonra da dürüst, toplum yararina isler yapmaya gayret etsem bunu icime sindirebilir miyim? yada en azndan etrfaimdaki yeni network ile uyum saglayabilir miyim? ironi... ama bu sekilde basarili olmus cok siyasetci vs var biliyorsunuz. Toplumdan da epey kabul görüyorlar..",0,2024-11-03T13:55:39Z
@PosTSmart,Heh işime yarar bu konu dinliyorum.,0,2024-11-03T13:53:28Z
@cengizcembasibuyuk1435,🤩,0,2024-11-03T13:47:34Z
@cengizcembasibuyuk1435,🤩,0,2024-11-03T13:47:17Z
@bettercalladra,Mutsuz okumalar :),0,2024-11-03T13:45:40Z
@bbsiletisim4311,HERŞEY PARAMI HOCA MERAK ETTİM,1,2024-11-03T13:43:55Z
@seyiralemi,Fakirler uyusun ki zenginler daha zengin olsun...,9,2024-11-03T13:40:53Z
@hakantuzel5268,Alkış Hocam ☺️,0,2024-11-03T13:39:20Z
@serapfiso4229,🎉,0,2024-11-03T13:35:31Z
@MGUNAL,Hocam sizi severek dinliyorum. İyi niyetinizden şüphem asla yok. Amma velakin çoğu yayınızdan gençler yanlış etkilenebilir. Yayınlarınızda başarının parayla ölçüldüğü sonucuna varabilir gençler. Hayattaki asıl başarının çok para kazanıp zengin olmak olmadığını gençlere daha çok anlatmalıyız. Şunu da asla unutmamalıyız ki zengin olmak çok yüksek maaş kazanılsa bile mümkün değildir. Kişinin parasal zenginlik gibi bir hedefi varsa müteşebbis olması gerekir. Ve bence günümüzde parasal anlamda fakir insan sayısı pek fazla sayılmaz. İnsan kendini fakir hissediyorsa hayata bakış açısında bir yanlışlık vardır. Saygılarımla 😊,2,2024-11-03T13:34:43Z
@cumalimansuroglu8773,arkadaki çorap delikli hocam,0,2024-11-03T13:32:56Z
@dodo1815,hocam kitabi chatgpt ile mi yazdınız :D,1,2024-11-03T13:32:52Z
@BasBey,Ya hocam çok güzel bir insansın...,0,2024-11-03T13:29:03Z
@tryoady,Hoca inanılmaz fakir gülüşü yapıyor.,0,2024-11-03T13:28:15Z
@Susma_savun,Sistem cal diyor,0,2024-11-03T13:28:09Z
@Schrödingerinpüsüğü,Tamda ailemin bana dayattığı yargılar burda bende gerçekleri haykırıyordum inanmıyorlardı en yakın zamanda almam gerek bu kitabı,4,2024-11-03T13:23:00Z
@lakozmetik2054,Kitapından (cukkaladığı parayı yemek) elde ettiği geliri yemek suç mu? haram mı? Niye savaşını verdiğiniz sisteme yediriyorsunuz? Ben Malım Mottosunu mu? ispatlıyorsunuz.,0,2024-11-03T13:22:13Z
@szhas,"bir şekilde kayseriye yolunuz düşerse, tanışmak isterim. başarısızlık hikayelerimi anlatmak isterim selamlar",0,2024-11-03T13:20:55Z
@MoonGlow22,"<a href=""https://www.youtube.com/watch?v=C7NWXPxCQPI&amp;t=553"">9:13</a> Sırf kuyruğunuzu omuzunuza atmak için telefonu düşürme numarası yaptınız di mi hocam",0,2024-11-03T13:20:44Z
@KorayTestereci,Fakir çalmasını bilmediği için fakirdir hüloğğğğ,0,2024-11-03T13:18:45Z
@fikripedakar6802,Torpilim olmayacagi için networke ihtiyacimiz var zaten networkumuz olursa zaten torpil gelir,0,2024-11-03T13:18:37Z
@mahmutalpkaya2949,ABİ ÇOK BOŞ YERE GÜLÜYORSUN,1,2024-11-03T13:17:22Z
@erhanmeric1070,Fakir olmanın en güzel yanı ölüm korkusu fazla olmuyor,0,2024-11-03T13:17:08Z
@hakansaribal5093,"Batıda standart olan sosyal faaliyetleri burda yapabilmeniz zengin değil çok zengin olmanız gerekiyor. Kısacası, yabancı dizilerde gördüğünüz akşam barda buluşan, bu akşam İtalyan mı Thai mi Chinese mi yapsak diyen tipler gibi bir hayatınız olması için batıda sıradan bir çalışan olmanız yeterliyken trde süper zengin olmanız lazım. Aileden zengin olmak da yetmiyor çünkü ülke her anlamda adaletsiz. Bir depremde çulsuz ortada kalabilirsiniz. Veya siz tldeyken dolar bir anda 2 katına çıkar apışır kalırsınız😅<br>Demirel enflasyon sadece ekonomiyi değil bir ülkede ahlakı da yozlaştırır derken siyaset yapmıyordu. Gerçeklerden bahsediyordu ve o gerçeği iliklerimize kadar hissettiğimiz lanet bir döneme girdik. <br>Kaçın kurtarın kendinizi hala 35in altındaysanız geç kalmadınız. Hiçbir şeyiniz yoksa 40 yaşında, 50 yaşında da olsanız düşünmeyin, dil biliyorsanız her yaş müsait kaçmak için. İnanın batıda gideceğiniz en kötü ülke trden iyidir!",0,2024-11-03T13:16:31Z
@kralx,google play kitaplarda göremedim hocam  ?,0,2024-11-03T13:16:21Z
@mathsworld6388,Fakirler yaşayan ölülerdir. Özellikle bekar ve fakirsen bayramlarda gittiğin akraba ziyaretlerinde fakirlik ve bekarligindan asagilanirsin. Bunu babam için söyledim.  Ben okuyorum djhdjdhnx,1,2024-11-03T13:14:09Z
@cesuray6899,Network önemli. Bereket Dönerde network kurulur.,0,2024-11-03T13:13:39Z
@farukkayatuzu6332,"Kitabınızı listeme ekledim hocam. <br>Size, bize, bütün memlekete hayırlı olsun. <br>Okuyanları bol olsun.<br>Teşekkürler, saygılar.",2,2024-11-03T13:12:46Z
@videoanaliz,"Türkiye&#39;de para ve şöhret için YoTube&#39;u kullanıp türlü maymunluklar yapan her meslekten insan vardı ama kimse bir akademisyenin de böyle olacağını tahmin etmiyordu.<br>Bu akademisyen arkadaş kanalında yıllardır büyük bir heyecanla ülkedeki liyatsızlık vb sorunlarda bir şeyler anlatıyor ve nihayetinde gençlere hitap ettiği için artık yaptığı şeyin ucunu öyle kaçırdı ki, onların ilgisini çekmeye çalışırken bir sosyal medya maymununa dönüştü ve sürekli gençlere karamsarlık aşılamaya çalışan birine dönüştü ve videolarla yapması yetmedi birde bu zırvalarını kitap haline getirdi...<br><br>Aklınca sanki bizim bilmediğiz şeyleri anlatıyormuş halleri ile sürekli saçma saçma videolar çekip duruyor. Etrafından da kimse uyarmadığı için herhalde nasıl komik, sahte ve paçoz gözüktüğünün de farkında değil.<br><br>Bu arada bütün bunları kendisi yaparken de profesör de oldu ve bunu sürekli gözümüze sokan küstah küstah videolar yaptı ve sonra yetmedi kitap da yazdı ve giderek ülkecek tanınan birine dönüştü.<br><br>Yani kitlesine yandık bittik diye videolar satarken bir yandan kendisi şöhret ve kariyerinden hiç ödün vermeden ilerlemeye çalışıyor.<br><br>En son bir video incelememiz de anlattığımız gibi kendiyle de çelişecek şekilde &quot;geriye dönsem namussuzun önde gideni olurdum&quot; anlamına gelen bir video bile yayınladı ve şimdiye kadar liyakat üzerine ettiği tüm eleştirilileri kendine açılan iki dava ile  egri aldı.<br><br>Bu arkadaşın nasıl bir histeri yaşadığını yine akademiden bir psikiyatr veya psikolog yazarsa çok memnun oluruz; çünkü zaten intihar eşiğinde yaşayan kitlesine çok kötü etkileri olacak videolar yapıyor ve onlara &quot;çok çalış başarısız ol &quot; gibi abuk abuk kitaplar yazıp satıp para kazanmaya bile çalışıyor..<br><br>Ülkenin bilim üreten yerleri üniveristelere ve öğrencilere akademiklink ismi ile bu tür saçmalıklar saçmak gerçekten mide bulandırıı olmaya başladı. Videolarında yaptığı abuk prodüksiyonlar ise cabası.<br><br>Bu kadar işgüzar ve şaklabanca bir akademisyenliğe veya influencerlığa bu gençliğin maruz kalması da çok kötü bir durum açıkcası.",1,2024-11-03T13:11:15Z
@batukarpuzoglu5331,"Hocam kitabı aldım, okudum. Dün gece de bitirdim. Yer yer kahkahalarla güldüğüm, yer yer de “Vay anasını ya, cidden mi?” şeklinde okuduğum bir kitap oldu. Gerçekten imzalarken yazdığınız “Mutsuz okumalar :)” sözlerinizi iliklerime kadar hissettim. Kitabın gerçekleri söylediği açık ve net fakat sanırım ben daha 18 yaşında bir genç olarak bunları tam olarak kabullenemeyeceğim, çünkü önümüzdeki yıllarda hayatla mücadelede biraz daha boş da olsa umuda ihtiyacım olacak :) Ama ne yazık ki bunların çok çok büyük oranda gerçekler olduğunu özümsediğimi de belirtmek isterim. Elbette bahsettiğiniz çaresizliğin gücü de bundan böyle yanımda olacak. Söylemem gerekir ki “Network, Risk Almak ve Özgüven” başlıkları bana gerçekten çok şey kattı ve kitabın diğer kısımları da beni gerçeklerle bol bol yüzleştirdi. Şimdiden emekleriniz için teşekkürler, sevgiler :)<br>Dipnot: Koskoca kitabı okudum bitirdim, hala “Belki bir gün zengin olurum ben de ya” düşüncesi beni bırakamadı, diyorum ya sanırım yaştan dolayı, bir de biz fakirler akıllanmayız hocam belki de ondandır :)<br>Dipnot 2: Kitap gerçekten su gibi akıyor hocam. Her noktasında kendimi sizinle samimi bir sohbetin içindeymiş gibi hissettim. Tekrardan teşekkürler.",0,2024-11-03T13:08:13Z
@FLT33626,"Merhaba, ,Yurt dışından kolay ulaşmak için e-kitap olarak satışı var mı ?",0,2024-11-03T13:06:40Z
@atheroswiki,"mert başaranın dediği gibi fakir kalacaksın,,,,ama hiç bir zaman zengin olamayacaksın...",0,2024-11-03T13:04:32Z
@panzorax.,gelen parayı TL de tutmayın bari xD,0,2024-11-03T13:04:26Z
@kralx,"<a href=""https://www.youtube.com/watch?v=C7NWXPxCQPI&amp;t=364"">06:04</a> o Zat-ı Muhterem ile gayet normal mi acaba ?",0,2024-11-03T13:01:42Z
@hakansaribal5093,"Evet dediklerinin farkında olmama rağmen 45 yaşında hem işsiz hem yalnız kaldım. Allahtan ailemin durumu iyi kimseye muhtaç değilim. Maalesef o bahsettiğiniz statü sahiplerinin hepsi boş, bomboş adamlar! Anca futbol, din, siyaset konuşabiliyorsun. Etik değerler sıfır! Bildiğin sıfır. Sadece adaletsiz tavır ve eylemleri değil, aile yapılarıyla, ikili ilişkilerinde de ahlaksızlar! <br>Kimse kusura bakmasın müdürü ile evlilik dışı ilişkiye girenler mi dersin, altında çalışan kadına hallenen mi dersin, çok çirkinler ya midem bulandı. <br>Artık herkese bu gözle bakmaya başladım. Üç kuruş kar edeceğim diye kalitesiz ne olduğu belli olmayan katkı maddesi kullanan firmalar, restoranlar, neler neler.<br>Liyakat dediğimiz şey sadece siyasette değil hayatta gördüğünüz göreceğiniz her alana sirayet etmiş durumda. <br>Bugün askerimiz uygun adım marş bile yapamıyor! <br>Jandarmaya polise hele bir işiniz düşsün! Ayvayı yediniz, sigortanız olsa bile açıkta kalabilirsiniz. <br>Devlet dairesine işiniz düşünce anlıyorsunuz ne kadar güvenliksiz laçka bir devletimiz olduğunu. <br>Tatile çıkacaksın, aynı standartta iki otel, aynı şehir, 3 kata varan fiyatlama farkları. <br>Zeytinyağı alacaksın zeytini ile ünlü bir yöre, tariş yapmış zeytinyağı diye ayçiçek/pamuk yağını 2 katı fiyata alırsın! <br>Aynı işyerinde aynı işi yapan iki çalışan farklı maaş alır. Neden? Diğeri müdürün yeğeni veya patronun bişeyi. <br>Bu ülkenin insanı ikiyüzlü, kibirli, bencil, empatiden yoksun, kısacası vasat bir millet. <br>Bakmayın Kürt meseledeymiş, lgbtq haklarıymış, işçi haklarıymış, hayvan haklarıymış her alanda ikiyüzlü bir sistem. <br>Lgbtqnun Nirvana’sı Bülent Ersoy sarayda ağırlanırken, cb barınaktan köpek evlat edinirken diğer tarafta birileri terörist, hayvanlar da katlediliyor! <br>Artık daha ne olmalı bu Türkiye’den gitmeniz için diyorum?",0,2024-11-03T13:00:49Z
@futurexjam2,"Hocam.. bence artık bilinçli insanların tüm gücünü siyasete vermesi lazım. Siyaseti boş bıraktığımız için at hırsızı tipler ülke yönetimine geliyor, bence siyasi bir oluşuma doğru evrilin, ben tüm varlığımla destek olurum. Lütfen bu ülkede ilk öncelik artık siyasete girmek, aklı güzel insanları siyasetle haşır neşir etmek olmalı. Bu meydanları FETÖlere, şuursuz AKPlilere, idealizmden uzaklaşmış CHPlilere, Osmanlı çöküşünden sonra toprak kopartamamış ama bölücü hayalleriyle coşan ve hatta ırkçılığa evrilmiş kimi bölücülere bırakmamamız lazım. İkinci Kurtuluş Savaşımızı iç kanserlere karşı vermek zorundayız ve bu savaş istesek istemesek de artık kapımızda ve tüm sevdiklerimizi tehdit eder vaziyette. Sevgiler...",0,2024-11-03T12:58:49Z
@kardesimnaber5199,hayatta kalmak değil yaşamak istiyorum,0,2024-11-03T12:57:54Z
@ozkanusta9866,"Yurda yakın oturuyorum, mühendislik te okuyan çocuklar ,seneye ,en az 75 binlira maaşla çalışmaya başlayacakları hayalini kuruyor,25 bin lira maaşla organizede çalıştıklarını söyleyince,,,,ben biraz uzaklaşınca, dayı yalan söylüyo dediler, Osmangazi öğrencileri bunlar.",0,2024-11-03T12:56:57Z
@murataltntas8217,fırsat eşitliği yalanları favorimdir..,0,2024-11-03T12:55:28Z
@fatmabetulkalemli7697,Hocam üzülmeyin... Kemal Sunalın öğrenilmiş çaresizlik gülüşünü görüyorum sizde. Bu duruma gelmenin sonucu ya kabulleniş ya da hayata sıfırdan başlamak... Başka bir yerde Başka bir meslekte... Merakla hayatınızı takip ediyor olacağım dizi gibi 😊,0,2024-11-03T12:53:32Z
@senizsakarya8500,Aslında burayı tiktoka cevirmeyin diye bir tepkiye insanlarin dikkat suresi kısaldığı için short videolarinda yararli şekilde kullanilabilir youtube  shortlarin tiktok la rekabet etmesi gerekir demek belki gole çevirirdi network çabanızı,0,2024-11-03T12:51:03Z
@flipaclipa7268,"İlker Canikligil&#39;le olan olayınız bana çok komik geldi ya, o kısmı açıp açıp kahkaha atıyorum 🤣🤣",4,2024-11-03T12:48:20Z
@gulaysef.5767,"Yarın kitabım gelmiş olacak, önce sizin kitabınızı, ardından Cihat E. Çiçek&#39;in &quot;Dikkat Zengin Yapabilir&quot; kitabını okuyacağım.  😁✌<br>Bir yerden dönüş yaparak yol haritası güncellemesi lazım😅 (Rota, yeniden oluşturuluyor...)<br>Şimdiden emeklerinize, kaleminize sağlık. 🥰",0,2024-11-03T12:46:44Z
@onurhanaydn6159,Hocam sesli kitap olarak almak istedim ama hiçbir platformda yok. Yayınlanır yayınlanmaz dinlemek isterim.,0,2024-11-03T12:45:53Z
@kartal2807,"Hocam ideoojiler bu ülkede birilerinin ticaretine açılmış koltuğunu korumak kavuştuğu haksız hukuksuz konfor alanını sürdürmek için bütün kutsal değerleri, etik ilkeleri çiğneyebilecek satabilecek kıvama geldi. Nasıl kurtulacagiz bu kirli düzenden?",0,2024-11-03T12:44:45Z
@h.ibrahimpeker990,Ağzınıza ve yüreğinize sağlık hocam. Teşekkürler,2,2024-11-03T12:42:25Z
@mustafamuratunsal5834,Ben çok önceden anlattıklarınıza  uyananlardanım ama ne çare şans faktörü önemli,0,2024-11-03T12:41:49Z
@ruya219,"Öncelikle emekleriniz için çok teşekkürler <br>Başarı konusu  sadece zenginlikle alakalı değil,çocukta sorumluluk duygusu azim olmayınca aile varını yoğunu önüne serse de başarı gelmiyor maalesef <br>Günümüzde aileler o kadar çok fedakarlık yapıyor ki <br>Çocuğun aklı havada gece eğlence yerlerine gideyim gündüz kafelere takılayım kafasında durum çok üzücü <br>Başarı ancak istek gayret para üçlüsüyle mümkün hocam",2,2024-11-03T12:41:22Z
@eminegokaslan2180,Hucam Celal Şengör&#39;den daha gerçekci konuşuyorsunuz. Bu arada zurna dürüm harikaydı.,3,2024-11-03T12:40:04Z
@kenankara8421,Selamlar olsun,0,2024-11-03T12:38:20Z
@mehmetcengizbilik9911,Teşekkürler,0,2024-11-03T12:38:08Z
@seyfozyigit,Bu kitabın üstüne ESG den Ezbere Yaşayanları da okumanızı tavsiye ederim. İlkel toplumlardan bu yana sınıfsal ayrımcılığın nasıl evrildiğini okuyacaksınız,0,2024-11-03T12:37:38Z
@rmykt,"Profesör gibi profesör üç beş kişiden birisin, Allah razı olsun. Herşey hep gönlünce olsun 🤗🧿",17,2024-11-03T12:35:03Z
@kadirtunc6836,Normalde herhangi bir videoya yorum yapmam ama bu konuda verdiğiniz mücadeleye hayran kalmamak elde değil. Bir gün cidden bu mücadeleyi bırakmak isterseniz eğer aklınıza sizi izlerken bir nebze olsun rahatlayan 861.000 kişilik kitle gelsin ve daha çok mücadele etmeye devam edin. Emekleriniz için teşekkürler. Elbet bir gün liyakatli insanlar sayesinde herkes hak ettiğine kavuşacaktır diye ümit ediyorum.,1,2024-11-03T12:32:51Z
@rmykt,Adam gibi adamsın,0,2024-11-03T12:32:13Z
@ha13151,Yine farkında olmadan Babişko Asuman&#39; ın değirmenine su taşımışsınız Hocam! Kitabınızın kapağı &quot;asla beni almayın okumayın&quot; diye adeta bağırıyor haykırıyor. Zengin biri fakirin halinden ne anlar. Siz de bir zenginler kulübü üyesisiniz artık fakir edebiyatı yapmanız yakışmıyor bu saatten sonra. Çalışanlar işlerini hakkını vererek inanarak dürüstçe yapanlar her zaman kazanır. Çalarak hileyle hurdayla torpille de kazanırsın ancak o bir yerlerden çıkar ya da kazandığını yiyemeden terk edersin dünyayı arkandan gelenler yer senin yıllarca kazandıklarını sana küfrederek üstelik. İnsanları gençleri yıldırıyorsunuz çalışmayın network kurun yalakalık yapın hayatın gerçeği bilimin ispatladığı gerçekler diyorsunuz. Bence çok çok çok yanlış. Hem Babişko Asuman &#39;ı eleştir hem insanlara onun gittiği yolun doğru olduğunu söyle. Bir söylediğiniz diğer söylediğinizle örtüşmüyor taban tabana zıt. Benim gençlere tavsiyem ise kendinize güvenin idealist olun çok ve planlı programlı çalışın hedefe kitlenin. Ay&#39; a gitmek istiyorsanız Güneş&#39; e gidecekmiş gibi çalışın işte o zaman Ay&#39; a gitmeniz çok kolay olacaktır. Zorluklar güçlükler sizin düşmanınız değil dostunuzdur. Sizin düşmanınız konfor kolaylık rehavet lüks içinde yaşamak ve sizi kötü motive eden yapamazsın başaramazsın diyen etrafınızda ki kriptonit insanlardır. Ne derler bilirsiniz: &quot; İnsan bütün Dünya&#39; nın kaderini değiştirebileceğine inanacak kadar hayalperest ve bunun mümkün olduğunu bilecek kadar gerçekçi olmalıdır.&quot;,0,2024-11-03T12:30:13Z
,@flutv,0,2024-11-03T12:29:14Z
@Lanceloth11,"<a href=""https://www.youtube.com/watch?v=C7NWXPxCQPI&amp;t=361"">6:01</a> ilker Canikligil tespiti çok güzel 😂",1,2024-11-03T12:28:41Z
@serhadpolat3002,Huzurluysanız başarılısınızdır. Kişisel bir durum.,1,2024-11-03T12:27:58Z
@egitimrehberim1712,Bir deli çıktı ve gerçekleri haykırdı,0,2024-11-03T12:27:52Z
@mutluarici,Hocam arka fon greenbox mu,0,2024-11-03T12:26:16Z
@mrthinky,Fakirler hayatta kalamaz artık açlık sınırının altında maaş alıyorlar maalesef :D,0,2024-11-03T12:24:39Z
@stnkmn6774,"Hocam anlattıklarınızın bir kısmına katılıyorum fakat sadece işin %50 sinin bu şekilde olduğunu düşünüyorum. Ben taşra üniversitesinden mezun olan fakat sevdiği bir bölümü seçen biriyim. Taşra üniversitesi derken , kampüsümüzün duvarı yoktu , 3 bina ve sonsuz ufuk , bölümün de  ( mimarlık ) ilk öğrencisiydim. Okuldan mezun olduğumda , diploma elime aldığımda , ben oldum artık mimarım demedim . Önce askere gidene kadar , bulunduğum ilde ki iyi bir ofise , sadece minibüs parası ve öğle yemeği karşılığı işe girdim . Bir sene üfleyip püflemeden , mesai saati gözetmeksizin işi öğrenmek adına çalıştım. Ailem orta-alt  gelir seviyesine sahipti bir şekilde idare ettik.  Askerden sonra da 2 sene asgari ücret yarısına başka bir firmada , şantiye ve ofiste çalıştım. Sonra da kendi iş yerimi açtım, açtığımda ilk 6 ay  masam bile yoktu.  Şimdi çok şükür iyi denebilecek bir pozisyondayım , tabi bunda bazıları için şansın , benim için Allah ın yardımı çok büyüktü . Bir hedef belirleyip o hedef için çabalamak , tamamını başaramasan bile bir kısmını  yerine getirmek çok önemli.  Genç arkadaşlarda gördüğüm sıkıntı , hedefsizlik ve bir an önce maddi kazanca odaklanmaları , meslekleri ile bütünleşmemeleri .Belki de bu yapıları güncel politik ve ekonomik durumdandır . Tavsiyem , maddi çıkar için bir gruba veya kişilere yaklaşmaya çalışmamaları , kendi mesleklerinin artık yaşamları olduğunu bilmeleri ve her anlarını öğrenerek , araştırarak geçirmeleri ve çok daha önemlisi YALAN söylemeden bir ömür geçirmeleri , samimiyet çok kapı açıyor.",5,2024-11-03T12:24:07Z
@yusufhatunoglu8993,💙💙💙,0,2024-11-03T12:22:51Z
@scartyz762,hocam vallahi sürekli parayı biriktirip karadeniz gibi bir yere gidip orada toprak alıp ölene kadar köy hayatı geçiresim oluyor bazen kitabınız sayesinde tekrardan ateşlendi bu istek internet yok bir şey yok ne güzel hayat vallahi,0,2024-11-03T12:21:52Z
@davutnacikaya,Dekor yine harika😂 Kitap kurudumu hocam.,0,2024-11-03T12:21:45Z
@metetorok4910,"Hocam, ekşide bir soru sorulmuş cevabını da vermek lazım, sorunun özeti şu, madem her şey torpille dönüyor, sen nasıl profesör oldun? Öncelikle fikirlerinize özellikle network konusunda ki fikirlerinize katılıyorum ve 48 yaşında biri olarak, ülkemizin güzide kurumlarında uzun yıllar, bunun yansımalarına şahit oldum. Lakin bunun sadece ülkemize has bir durum olduğunu da düşünmüyorum. Söylediğiniz gibi bu istatistiksel olarak yükselen kesimin aynı zamanda belirli gelir seviyesinin üzerinde olması gibi ortak bir özelliği de var. Ancak bu konuya farkındalığın gelişememesi yönünden de bakmak lazım. Bu devletin sürdürdüğü bir politikadan ziyade eğitim ve yönlendirme eksikliğinin bir sonucu. Ancak şu bir gerçek ki eğitim ve çalışarak ancak bir noktaya kadar gelebilirsiniz. O seviyeden sonrasında artık network işler. Örneğin bir kurumda müdür olabilirsiniz çalışarak ama direktör veya C level olmanız için eğitim yeterli olmaz. Mutlaka bir tanıdığınızın, bir destekleyicinizin veya şansınıza alternatifinizin olmaması gerekir ki alternatifsizlik biraz zor bir olasılık. Diğer yandan bir kurumun en tepe noktasında bulunan bir kişi için de gerçekten güvenebildiği insanlarla çalışması en doğal hakkıdır. Liyakat  kelimesinin anlamı Bir kimsenin, kendisine iş verilmeye uygunluk, yaraşırlık durumu, yeterlilik olarak geçiyor olsa da sözlükte bu karşılık bile yeterli değil. Örneğin bir alanda teknik tüm geçerliliklere sahip bir kimse bir pozisyon için &quot;yeterli&quot; midir? Dürüstlük, saygı, empati, güvenilirlik, sabır gibi temel özelliklerden yoksun bir insan teknik yeterliliğe sahip olsa da bu pozisyon için uygun mudur? Teknik bir sınavda en üst seviyede not almış biri ama dürüst olmayan bir adama verilecek pozisyon bizleri nereye götürür? Peki dürüstlüğü kim sınıyor? Varsa böyle bir derecelendirme sistemi bize en çok faydası dokunacak şey odur. <br>Ne diyorduk, evet madem her şey torpille siz nasıl profesör oldunuz:)  Sağlıcakla kalın.",0,2024-11-03T12:18:44Z
@Latatouille3,"Hocam kitabınızı aldım, bir oturuşta bitirdim. Elinize emeğinize sağlık. Çok güzeldi. Kitap seven arkadaşlarıma da denk geldikçe öneriyorum. Sevgiler saygılar gariban fakir öğrenciler olarak her zaman karınca misali yanınızdayız",6,2024-11-03T12:18:20Z
@erolgoktugkeskin8238,istemeden meslek olarak liseyi okudum olursa bedaşa girecem başlangıç maaşı 25 sonradan 35 olacak :D. anadolu fen okuyanlara selam olsun,0,2024-11-03T12:17:42Z
@ErkanSarica,Cumhuriyet sizsiniz değerli öğretmenler,0,2024-11-03T12:17:20Z
@Mehmed.cavit.bey1,hocam benim gibi üniversite sınavına çalışan gariban öğrencilerinde umutlarını söndürdünüz ne motivasyon kaldı nede başka birşey,0,2024-11-03T12:10:05Z
@e.t3ach378,Adam var adam gibi...,0,2024-11-03T12:09:07Z
@jednecro4939,"<a href=""https://www.youtube.com/watch?v=C7NWXPxCQPI&amp;t=784"">13:04</a> &quot;öyle olmaz&quot; yeminle kahkaha attım defalarca geri alıp izledim. AYNEN ÖYLE HOCAM. Başarı kriterlerimizi değiştirmemiz şart. Kendimizle olan yolculukta kendimiz önemliyiz. Başardığımız yada sahip olduğumuz şeyler bizi biz yapan şeyler değildir. Bizi biz yapan karakter özelliklerimiz ve erdemlerimizdir.  Kendime not  aldım videonuzu izlerken. Ben açık söyleyeyim aile kurmayı çocuk yapmayı düşünmüyorum. Hatta intiharı düşünüyorum. &quot;0&quot; noktasına bile gelemedim daha, sağlığı toplıcam, 217 bin bedelliye vercem, aileden gelen psikolojik sıkıntıları çözecem. 0 noktasında hayata bakıcam. Kendime aldığım not şuydu &quot;intihar etmeden şu adamla bir görüş, yaptığı iş halkı aydınlatmak bende bunu çok faydalı görüyorum elbet bana da bir iş verir (çünkü tatmin duygusu sağlar)&quot; <br>Sizde zaten bir videonuzda söylemiştiniz, yurtdışına gitseniz orada yaratacağınız fayda ile buradaki farklı, burda biz görmemişleri aydınlatıyorsunuz sağladığınız fayda kesinlikle daha büyük. Seviliyorsunuz &lt;3",0,2024-11-03T12:08:03Z
